Cbench started.
  %   cumulative   self              self     total
 time   seconds   seconds    calls  ms/call  ms/call  name
  0.00   779.73      0.00       31     0.00     0.00  #<BinData::Struct:0x007f5437a23e28>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f5437388be0>.buffer_id
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f54378c9758>.port=
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f54378c9758>.port
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f54377b3620>.xid=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f54377b3620>.xid
  0.00   779.73      0.00        8     0.00     1.25  #<BinData::Struct:0x007f5437743b90>.match=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f5437743b90>.match
  0.00   779.73      0.00       79     0.00     0.00  #<BinData::Struct:0x007f543735b7d0>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f543740d728>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f54373d2510>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5437372f98>.octets
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x007f54374ec108>.wildcards
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5436fca0f8>.command=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f5436fca0f8>.command
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f5436f5e6c8>.binary=
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5436f5e6c8>.binary
  0.00   779.73      0.00       11     0.00     0.00  #<BinData::Struct:0x007f5436e76f80>.port
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::SendOutPort::Format:0x007f5436ec4730>.action_length
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Format:0x007f5437866a40>.body
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Body:0x007f5437762c48>.actions
  0.00   779.73      0.00       12     0.00     0.00  #<BinData::Struct:0x007f5436e76f80>.port=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5437449b88>.flags=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f543740d728>.octets=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f54373d2510>.octets=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5437372f98>.octets=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f543735b7d0>.octets=
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5436f75ff8>.flags
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5436f75ff8>.flags=
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f54369e0110>.xid
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007f5436a59560>._length
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f543694ef80>.xid
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007f54369a09c0>.message_type
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f54368a7690>.xid
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007f54368b5e48>.ofp_version
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007f54368b5e48>.message_type
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f54368afe30>.total_len
  0.00   779.73      0.00        6     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Format:0x007f54368d8538>.body
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f54368afe30>.raw_data
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f543680dc70>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f54368143e0>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::EtherTypeParser:0x007f543683cdb8>.ether_type
  0.00   779.73      0.00       25     0.00     0.00  #<BinData::Struct:0x007f5434ebcbe0>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f54353e7db8>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f543530de10>.octets
  0.00   779.73      0.00        7     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f543679e7d0>.ether_type
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5434ee9e10>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f543679e7d0>.ip_header_length
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f54368afe30>.in_port
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f543679e7d0>.source_mac
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f543679e7d0>.destination_mac
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f543679e7d0>.ip_type_of_service
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f543679e7d0>.ip_protocol
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f543679e7d0>.ip_source_address
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f543679e7d0>.ip_destination_address
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f543679e7d0>.transport_source_port
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f543679e7d0>.transport_destination_port
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5435ae1bf0>.flags=
  0.00   779.73      0.00       96     0.00     0.00  #<BinData::Struct:0x007f5435ae1bf0>.flags
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f54359ab650>.octets=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f54359ab650>.octets
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5435883d18>.octets=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f5435883d18>.octets
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f54356f5370>.octets=
  0.00   779.73      0.00       27     0.00     0.00  #<BinData::Struct:0x007f54356f5370>.octets
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x007f5434efaeb8>.wildcards
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5435562e40>.octets=
  0.00   779.73      0.00       31     0.00     0.00  #<BinData::Struct:0x007f5435562e40>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f54368afe30>.buffer_id
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f54352466a8>.port=
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f54352466a8>.port
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f54350c6af8>.xid=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f54350c6af8>.xid
  0.00   779.73      0.00        8     0.00     1.25  #<BinData::Struct:0x007f543503a328>.match=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f543503a328>.match
  0.00   779.73      0.00       72     0.00     0.14  #<BinData::Struct:0x007f54340e8c08>.flags
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f54340908f0>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f543403d718>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x000000030f3900>.octets
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x007f54342c9068>.wildcards
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f54377a7f50>.command=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f54377a7f50>.command
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f5437400898>.binary=
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5437400898>.binary
  0.00   779.73      0.00       11     0.00     0.00  #<BinData::Struct:0x007f5436a9ec00>.port
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::SendOutPort::Format:0x007f5436c3a550>.action_length
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Format:0x007f54351c6f20>.body
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Body:0x007f543505bd48>.actions
  0.00   779.73      0.00       12     0.00     1.67  #<BinData::Struct:0x007f5436a9ec00>.port=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f54340e8c08>.flags=
  0.00   779.73      0.00        1     0.00    10.00  #<BinData::Struct:0x007f54340908f0>.octets=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f543403d718>.octets=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x000000030f3900>.octets=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x00000003049a18>.octets=
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f54374618c8>.flags
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f54374618c8>.flags=
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f5437521560>.xid
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007f54375df8d0>._length
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f543720b5d8>.xid
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007f54373ec500>.message_type
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f5437025980>.xid
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007f5437099178>.ofp_version
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007f5437099178>.message_type
  0.00   779.73      0.00        5     0.00     0.00  #<BinData::Struct:0x007f5436d1f948>.reason
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f543705f1f8>.total_len
  0.00   779.73      0.00        6     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Format:0x007f5437131090>.body
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f543705f1f8>.raw_data
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f5436af78f0>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5436b5f2e8>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::EtherTypeParser:0x007f5436cb02f0>.ether_type
  0.00   779.73      0.00       25     0.00     0.00  #<BinData::Struct:0x007f5437fdcb80>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5428050400>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5428039250>.octets
  0.00   779.73      0.00        7     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54368553e0>.ether_type
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5437ff4028>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54368553e0>.ip_header_length
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f543705f1f8>.in_port
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54368553e0>.source_mac
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54368553e0>.destination_mac
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54368553e0>.ip_type_of_service
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54368553e0>.ip_protocol
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54368553e0>.ip_source_address
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54368553e0>.ip_destination_address
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54368553e0>.transport_source_port
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f54368553e0>.transport_destination_port
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5437c4d190>.flags=
  0.00   779.73      0.00       96     0.00     0.00  #<BinData::Struct:0x007f5437c4d190>.flags
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5437b90798>.octets=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f5437b90798>.octets
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5437b299a8>.octets=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f5437b299a8>.octets
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5437a38e40>.octets=
  0.00   779.73      0.00       27     0.00     0.00  #<BinData::Struct:0x007f5437a38e40>.octets
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x007f5437d1e4c0>.wildcards
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5437963c40>.octets=
  0.00   779.73      0.00       31     0.00     0.00  #<BinData::Struct:0x007f5437963c40>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f543705f1f8>.buffer_id
  0.00   779.73      0.00        3     0.00     6.67  #<BinData::Struct:0x007f5437743b40>.port=
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f5437743b40>.port
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f543769a4c8>.xid=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f543769a4c8>.xid
  0.00   779.73      0.00        8     0.00     0.00  #<BinData::Struct:0x007f543765e8d8>.match=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f543765e8d8>.match
  0.00   779.73      0.00       79     0.00     0.00  #<BinData::Struct:0x007f543727c8f0>.octets
  0.00   779.73      0.00       72     0.00     0.00  #<BinData::Struct:0x007f5437305dd0>.flags
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f54372f19e8>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f54372dadd8>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f543728bf08>.octets
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x007f54373afb28>.wildcards
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5436ede158>.command=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f5436ede158>.command
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f5436e75f68>.binary=
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5436e75f68>.binary
  0.00   779.73      0.00       11     0.00     0.00  #<BinData::Struct:0x007f5436db8238>.port
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::SendOutPort::Format:0x007f5436dfdc48>.action_length
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Format:0x007f5437708d88>.body
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Body:0x007f5437675948>.actions
  0.00   779.73      0.00       12     0.00     0.00  #<BinData::Struct:0x007f5436db8238>.port=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5437305dd0>.flags=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f54372f19e8>.octets=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f54372dadd8>.octets=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f543728bf08>.octets=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f543727c8f0>.octets=
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5436e8ddc0>.flags
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5436e8ddc0>.flags=
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f54368c5fa0>.xid
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007f543694e940>._length
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5436887e58>.xid
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007f54368a74d8>.message_type
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f543681f7e0>.xid
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007f543682a578>.ofp_version
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007f543682a578>.message_type
  0.00   779.73      0.00        5     0.00     0.00  #<BinData::Struct:0x007f54367eb7d8>.reason
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f5436828700>.total_len
  0.00   779.73      0.00        6     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Format:0x007f5436871b58>.body
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f5436828700>.raw_data
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f54367807f8>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f543678b9c8>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::EtherTypeParser:0x007f54367b0e08>.ether_type
  0.00   779.73      0.00       25     0.00     0.00  #<BinData::Struct:0x007f54357b3690>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5435a23420>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f54359f6ba0>.octets
  0.00   779.73      0.00        7     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5435162340>.ether_type
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f54358e4938>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5435162340>.ip_header_length
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f5436828700>.in_port
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5435162340>.source_mac
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5435162340>.destination_mac
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5435162340>.ip_type_of_service
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5435162340>.ip_protocol
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5435162340>.ip_source_address
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5435162340>.ip_destination_address
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5435162340>.transport_source_port
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5435162340>.transport_destination_port
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f54358aeea0>.flags=
  0.00   779.73      0.00       96     0.00     0.00  #<BinData::Struct:0x007f54358aeea0>.flags
  0.00   779.73      0.00        3     0.00    10.00  #<BinData::Struct:0x007f5435778ef0>.octets=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f5435778ef0>.octets
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5435695128>.octets=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f5435695128>.octets
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5435531ae8>.octets=
  0.00   779.73      0.00       27     0.00     0.00  #<BinData::Struct:0x007f5435531ae8>.octets
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x007f5435a6b658>.wildcards
  0.00   779.73      0.00        3     0.00     6.67  #<BinData::Struct:0x007f543531b790>.octets=
  0.00   779.73      0.00       31     0.00     0.00  #<BinData::Struct:0x007f543531b790>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f5436828700>.buffer_id
  0.00   779.73      0.00        3     0.00     3.33  #<BinData::Struct:0x007f5434fdd880>.port=
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f5434fdd880>.port
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5434f0f340>.xid=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f5434f0f340>.xid
  0.00   779.73      0.00        8     0.00     2.50  #<BinData::Struct:0x007f5434eb6a60>.match=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f5434eb6a60>.match
  0.00   779.73      0.00       79     0.00     0.00  #<BinData::Struct:0x000000024c8310>.octets
  0.00   779.73      0.00       72     0.00     0.00  #<BinData::Struct:0x00000002e5fba8>.flags
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002e3e598>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002e27438>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002585d48>.octets
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlow10::Match::MatchFormat:0x000000030eb2c8>.wildcards
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5436c2dda0>.command=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f5436c2dda0>.command
  0.00   779.73      0.00        4     0.00     2.50  #<BinData::Struct:0x007f543693ba70>.binary=
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f543693ba70>.binary
  0.00   779.73      0.00       11     0.00     0.00  #<BinData::Struct:0x007f5437f4a2d0>.port
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::SendOutPort::Format:0x007f5437e1c020>.action_length
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Format:0x007f5434f4e6d0>.body
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::FlowMod::Body:0x007f5434edb450>.actions
  0.00   779.73      0.00       12     0.00     0.83  #<BinData::Struct:0x007f5437f4a2d0>.port=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002e5fba8>.flags=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002e3e598>.octets=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002e27438>.octets=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x00000002585d48>.octets=
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x000000024c8310>.octets=
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5436a33978>.flags
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5436a33978>.flags=
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f543705c520>.xid
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007f543713d6b0>._length
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5436cfb0e8>.xid
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlowHeaderParser:0x007f5436ef7e78>.message_type
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f5436b00d60>.xid
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007f5436bd06a0>.ofp_version
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlowHeader:0x007f5436bd06a0>.message_type
  0.00   779.73      0.00        5     0.00     0.00  #<BinData::Struct:0x007f5436958058>.reason
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f5436b7a868>.total_len
  0.00   779.73      0.00        6     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Format:0x007f5436cb0188>.body
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f5436b7a868>.raw_data
  0.00   779.73      0.00        4     0.00     0.00  #<BinData::Struct:0x007f54367c3cb0>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f54367ef8b0>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::EtherTypeParser:0x007f54368567e0>.ether_type
  0.00   779.73      0.00       25     0.00     0.00  #<BinData::Struct:0x007f5437e6b760>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5437f0bd50>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5437efc7d8>.octets
  0.00   779.73      0.00        7     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5437ff4050>.ether_type
  0.00   779.73      0.00        1     0.00     0.00  #<BinData::Struct:0x007f5437e7e9a0>.octets
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5437ff4050>.ip_header_length
  0.00   779.73      0.00        2     0.00     0.00  #<Pio::OpenFlow10::PacketIn::Body:0x007f5436b7a868>.in_port
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5437ff4050>.source_mac
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5437ff4050>.destination_mac
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5437ff4050>.ip_type_of_service
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5437ff4050>.ip_protocol
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5437ff4050>.ip_source_address
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5437ff4050>.ip_destination_address
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5437ff4050>.transport_source_port
  0.00   779.73      0.00        1     0.00     0.00  #<Pio::Parser::IPv4Packet:0x007f5437ff4050>.transport_destination_port
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5437af29d0>.flags=
  0.00   779.73      0.00       96     0.00     0.00  #<BinData::Struct:0x007f5437af29d0>.flags
  0.00   779.73      0.00        3     0.00     0.00  #<BinData::Struct:0x007f5437a46130>.octets=
  0.00   779.73      0.00        2     0.00     0.00  #<BinData::Struct:0x007f5437a46130>.octets
